,H3_cban_hc8_gallezot,GABAa-bz_flumazenil_hc16_norgaard,CB1_FMPEPd2_hc22_laurikainen,CB1_omar_hc77_normandin,VAChT_feobv_hc18_aghourian_sum,5HT2a_alt_hc19_savli,5HTT_dasb_hc100_beliveau,D2_raclopride_hc7_alakurtti,5HT2a_mdl_hc3_talbot,5HT2a_cimbi_hc29_beliveau,5HT4_sb20_hc59_beliveau,DAT_fepe2i_hc6_sasaki,VAChT_feobv_hc4_tuominen,MU_carfentanil_hc204_kantonen,NAT_MRB_hc77_ding,D2_flb457_hc37_smith,A4B2_flubatine_hc30_hillmer,GABAa_flumazenil_hc6_dukart,NMDA_ge179_hc29_galovic,D2_fallypride_hc49_jaworska,5HTT_dasb_hc30_savli,5HT1a_cumi_hc8_beliveau,5HT1b_p943_hc22_savli,VAChT_feobv_hc5_bedard_sum,5HT1a_way_hc36_savli,mGluR5_abp_hc22_rosaneto,mGluR5_abp_hc28_dubois,mGluR5_abp_hc73_smart,D1_SCH23390_hc13_kaller,MU_carfentanil_hc39_turtonen,DAT_fpcit_hc174_dukart_spect,NAT_MRB_hc10_hesse,5HT1b_az_hc36_beliveau,5HT1b_p943_hc65_gallezot,M1_lsn_hc24_naganawa,D2_flb457_hc55_sandiego,5HT6_gsk_hc30_radhakrishnan
Pallidum_R,0.3619116065132043,0.508702655611511,0.4875421660320226,0.594236118006882,0.4029242740288783,0.1280221691354358,0.8872869547458856,0.3479091509111913,0.2042627281087595,0.3757870770445924,0.211777586423969,0.0421092304134491,0.3705207754162722,0.9747003281276402,1.0,0.303133875370722,0.94790303979115,0.4284017816552853,0.9963570735353114,0.2144252231596321,0.6553350011245497,0.1325146762182127,0.2817914591843513,0.3879879383850083,0.0466234777598906,0.6894630769301563,0.7065521606233606,0.447326686535505,0.196063780680737,0.9911006760205954,0.502402316304579,0.9465418404274918,0.2418752726629954,0.2783192085980269,0.1282737682777252,0.323974063707207,0.0633535175674828
Thalamus_L,0.3829835275295504,0.4616553761093551,0.4903322771918993,0.6089597875366493,0.3928457660836877,0.122402348163707,0.885788420635068,0.3538769089599131,0.1917228220837641,0.3541024330989648,0.2091826447804312,0.1069457571194259,0.3712059215328095,1.0,0.9600982400233816,0.3209488240113758,1.0,0.44634099177263,1.0,0.1975401140805263,0.6558516172425727,0.1465058157088502,0.2572925962307685,0.4028987901129309,0.0450134965275531,0.720261179796234,0.7225198179831399,0.4281002322709978,0.2188203720658128,1.0,0.4740067723282506,1.0,0.2269595582609097,0.2809218791699204,0.13489180887191,0.3169736647838006,0.1363358538471048
Thalamus_R,0.4271218752302462,0.55175201147633,0.8490852003778322,0.7360730892232791,0.2691707497736957,0.9958407663319064,0.144936323704032,0.3127225030301787,0.5862159522234262,0.5522374970753341,0.1056796804649373,0.0798752307842915,0.3082281346794321,0.3454952205904182,0.3135829238749098,0.1072043247377538,0.4700672220804034,0.9699405985361348,0.7882216568999948,0.0830917990273014,0.3823475353082732,0.2804835024406217,1.0,0.2595441023404162,0.6489526332772035,0.8368636855921865,0.9816614417042872,0.8852589771644286,0.2860720665278126,0.5487022565016724,0.4159612731245143,0.3548719117430827,0.2235201531882026,0.4625740148508389,0.5865331482741634,0.1452927170914497,0.4381232378545741
Heschl_L,0.4568884397991727,0.7155659194846113,0.8357438192984803,0.756530328389048,0.2606149893012363,1.0,0.1763209325106225,0.3033827407956291,0.5656213020352202,0.7061437178176692,0.1283453732943399,0.0251286766112388,0.3044197491953112,0.2921737119485615,0.6074913803207542,0.100302748311636,0.4814827031409967,0.9364402685042414,0.8237783479432362,0.0705246888383732,0.3328350773872978,0.3305119560203283,0.9655026264303156,0.2519797942232566,0.6246214261275391,0.8684247103144651,0.9589245065453048,0.9701480000931202,0.3092119092853075,0.505867336512898,0.4052928734424157,0.3990146560566218,0.2801561046880461,0.6076430095082941,0.6750706558462856,0.1303205200226492,0.452561124996079
Heschl_R,0.4048040670687423,0.7346897829677902,0.9273250481342846,0.8046243577163241,0.2403629535482892,0.9859636561778908,0.1425591106774086,0.3038137763458399,0.6881671849149796,0.7554901246961312,0.1644679057995008,0.0354191675225621,0.2358523301293754,0.4108281738070747,0.2465742252359524,0.1309123432325037,0.4410355943006078,0.8907413988216253,0.7606953232168091,0.085342437719486,0.2047882931631519,0.4468370552762889,0.8050950833477586,0.2335919472301047,0.6466856708871592,0.8783134329819873,0.9655213493472036,0.8651946521121745,0.2023748438558857,0.6107634069026657,0.3683810154430821,0.2993801230319021,0.2708094452534806,0.5097992728619256,0.6288597069937469,0.1490425891393979,0.4825057765618051
Temporal_Sup_L,0.3782923784563243,0.644850318798124,0.8649706922795264,0.7708644290421761,0.2183652479463528,0.9005022054807074,0.1175114924986461,0.2691612790035441,0.5868425944526617,0.6956148032176783,0.1537047689764762,0.0093425369925257,0.2219871198005045,0.3522718630964951,0.1743352626144299,0.11448644019659,0.4176903907826108,0.80887652908701,0.7084826729964699,0.0791688076449903,0.1443453213379524,0.4086721451045633,0.6421697037977876,0.2160943960505002,0.5399349635247213,0.8565680952592772,0.8892946445286247,0.8423290912934344,0.2114178022089947,0.5471660755001522,0.3428645901243666,0.2707427200010799,0.2542291748942662,0.489611350145222,0.6281314150700548,0.1331120272165042,0.351079164152611
Temporal_Sup_R,0.3657042954729651,0.3741949567726242,0.700776609666287,0.809363594463602,0.1802548134586737,0.6582041827614812,0.1718360744264797,0.2101084797141326,0.6903008710036126,0.5753785453906385,0.1535504809181248,-0.0053284470792374,0.2034876937458637,0.3939162044143335,-0.5977361597124624,0.1334733464803685,0.3398265598880237,0.6368981165167007,0.5943703267285585,0.0908175939853612,0.1632231018429918,0.5614775086879267,0.2748718484362775,0.1988584095509105,0.610658088074603,0.6759183232332123,0.8164570741216813,0.6788220324199434,0.1443063398929706,0.5971205571350777,0.2849525101614363,0.1217430006193496,0.2000638794498967,0.2564932780742343,0.4875413656361355,0.1648585124015433,0.2694244819200189
Temporal_Pole_Sup_L,0.339806645826097,0.4173623755842285,0.6521344667406851,0.7772799560880448,0.167659576074826,0.6183078375562749,0.1757265502521408,0.1956904613216736,0.5840383785562835,0.5788170602555721,0.151987134697744,-0.0267293688908173,0.1850692822150184,0.3698924615785199,-0.54875274725157,0.1426176629734439,0.3390637373376802,0.6061567478307625,0.5985703848942181,0.0846397582525313,0.1802731443570732,0.5581333493229151,0.2308828485084444,0.1820332577998762,0.5706680951189691,0.6899893703015736,0.7677927549685843,0.6147707883851032,0.1606167540710723,0.5522165540678466,0.2737206250312026,0.1616233368256925,0.1940402559184016,0.2130947711726595,0.5180832002230917,0.1518653336410206,0.2016116365256765
Temporal_Pole_Sup_R,0.3414814276842759,0.7022920066073401,0.8993872372926451,0.7959728352690066,0.2076881378503775,0.9875471152150276,0.1098571498603357,0.2835052628880984,0.7134901238082163,0.8486320311873574,0.1907073425911661,0.0342100728963366,0.1938539385821126,0.4402493415336029,0.0612730442900772,0.1532708325586584,0.4407405128263964,0.8704554647251804,0.7445973638686565,0.089016313232572,0.1158044658650727,0.5351186607893066,0.6959266307748537,0.2143489335803419,0.6308935733976994,0.8849012148344763,0.9285628618686494,0.7686067286587573,0.1948427378785768,0.6187906138810754,0.3518093470265501,0.2721375490084029,0.293131306971376,0.4959669725923315,0.6204383848506672,0.164915659003291,0.5227354816746101
Temporal_Mid_L,0.3373844453566579,0.6510702321622943,0.8593456742668454,0.7703038764363234,0.1984976913194069,0.9472800074254226,0.1033295381314197,0.2574988486931915,0.5773416770148276,0.811115890494874,0.1788997748517805,0.0163482031450949,0.1929383264914903,0.4119423651406233,0.0093770081425997,0.1351610212630642,0.4158326377841441,0.8158002782170566,0.7174461859838422,0.0841600361873351,0.1033683333551204,0.5004651987532138,0.632358853437073,0.2062688318492047,0.5860009444506946,0.8925690160514463,0.906364103721738,0.7842763895557026,0.218303090170222,0.5841372143244836,0.3370235941839658,0.2691751868556891,0.2919608854148493,0.5175085529150867,0.633576309966577,0.1465893908908343,0.3644330954437008
Temporal_Mid_R,0.3094696601303062,0.5156156153739364,0.62551950772416,0.8462088577905512,0.1859930741223878,0.6920864543735247,0.2292393094179739,0.2288008732198276,0.6523181431895915,0.8643254390931652,0.2357598488396452,0.0299352540073463,0.1760981444714616,0.4727274448315838,-0.5766053302197994,0.1805864428251423,0.3555606387214515,0.710058984192734,0.6801596678729543,0.0997317661162593,0.1196794807806535,0.9670399884803682,0.2257153481125065,0.2068352338685296,0.6636515192703982,0.7752884820391842,0.8425947035803864,0.6172351833935527,0.1984974932210726,0.5683798066190772,0.332988270256895,0.2568277968005259,0.280704317182966,0.2509498614894391,0.5574256836701117,0.1897706041600919,0.285130064322921
Temporal_Pole_Mid_L,0.2963437641436947,0.4053738358184631,0.6057137235598613,0.8113127807265389,0.1684334757536825,0.6409067458069393,0.1496403809410335,0.1868497516349099,0.5784217380411842,0.640614590141167,0.1611477915574323,0.0165111416459751,0.1662710272456652,0.3907070511169711,-0.5918945338237906,0.1674927907146713,0.3475380731153659,0.6108925452318699,0.614687881456519,0.0859393856025028,0.1183515931902827,0.6330518587387318,0.2172920867201397,0.1882662681295957,0.5710931844240905,0.7565994923372134,0.7883414193680145,0.5595895564266008,0.1859097011261797,0.5294462011731553,0.2838079920512755,0.2086639199112012,0.2050140902858902,0.2058702611344194,0.5590245054282922,0.171222751793428,0.2222419713978887
Temporal_Pole_Mid_R,0.3215017630279874,0.7059566257497139,0.7907294419314624,0.8114119385769379,0.1905390883280871,0.9920377692066168,0.1230854354047547,0.26866005809013,0.6839334878900015,0.9613697567769776,0.2184673031773079,0.0223156293711719,0.1821243672821181,0.4846451877022865,-0.0719650008131671,0.1745350828378619,0.4194675721973974,0.8637624679753628,0.7510742511535303,0.0971845632467756,0.0977482516689823,0.6966325695521732,0.5445120057526934,0.2125257946261456,0.7500927892672927,0.8565732278142949,0.8957373554893574,0.6824347286266473,0.2155207531462586,0.6278458821246651,0.3678124350399036,0.2864773761300045,0.3067105381253595,0.4042465951229007,0.6217784419902608,0.1932999283255921,0.4828514880441661
Temporal_Inf_L,0.33893214184218,0.5657988060914686,0.7608618576874414,0.7946955070052478,0.1856126663381137,0.917241201045464,0.0975907012405402,0.2462257045807471,0.5929800040694579,0.7711034087898111,0.1750087198966959,0.0025798752397228,0.1759795636239609,0.4325283181462931,-0.051929583311281,0.172119026615053,0.4068961018563884,0.8050691954619608,0.6926973176701243,0.0875541085840004,0.079635197090461,0.5445156978945354,0.4604898816111943,0.2025431300655799,0.6492660770689325,0.8610790801659077,0.8732325011391306,0.6764889981418734,0.2113613923525593,0.577885217441396,0.3419804780013463,0.2790908489633266,0.2676150900177802,0.4330030251095162,0.6536913101437498,0.1803819795253332,0.3600127398040051
Temporal_Inf_R,0.3141278853137137,0.4599974246664641,0.6370921671482069,0.7677304335924197,0.1794562723123481,0.1384403671185786,0.0188367333566647,0.2080312918131208,0.2522207017772465,0.0642106433889285,0.0176380483976174,-0.0092671526565462,0.2080459814761586,0.2739208889967335,-0.3137570209325731,-0.0040196095706388,0.5693124653800766,0.5888477543977438,0.6219825632746544,0.0055455785000833,0.0099553735551178,0.0241576624498231,0.0925660961357531,0.229215276287275,0.1309574657502477,0.4894253732989857,0.5716369074473616,0.0562223311632505,0.0150672185872212,0.3773260350129297,0.2867412986917435,0.1096319395184719,0.0234410099529847,-0.0063926491744466,0.0255465782846945,0.0015149093603874,0.0651823488960297
